Date,Description,Amount,Payment_Method,Category
2026-02-22,UPI FLIPKART ORDER VIJAYAWADA,152.64,Credit Card,Shopping
2026-02-22,UPI DOCTOR CONSULTATION VIJAYAWADA,2168.48,Credit Card,Healthcare
2026-02-22,CLOTHING STORE TXN31504,2083.36,UPI,Shopping
2026-02-22,OLA CAB,1906.3,Cash,Transport
2026-02-22,HOUSE RENT REF566108,13698.3,Debit Card,Rent
2026-02-22,EXAM FEE REF125134,20123.27,Credit Card,Education
2026-02-22,HEALTH CHECKUP,7996.63,Credit Card,Healthcare
2026-02-23,ACT FIBERNET,2972.74,Cash,Bills
2026-02-23,SIP INVESTMENT,19038.67,Credit Card,Investment
2026-02-23,UPI UDEMY COURSE HYD,21672.56,Debit Card,Education
2026-02-23,ZOMATO FOOD ORDER,1221.97,UPI,Food
2026-02-23,COURSERA COURSE,8392.46,UPI,Education
2026-02-23,GOLD SAVINGS REF561834,5804.22,Credit Card,Investment
2026-02-23,NETFLIX SUBSCRIPTION REF618148,153.91,Wallet,Entertainment
2026-02-23,MOVIE TICKET TXN94255,3291.42,UPI,Entertainment
2026-02-24,NETFLIX SUBSCRIPTION,2184.29,Credit Card,Entertainment
2026-02-24,PVR CINEMAS,3935.68,Credit Card,Entertainment
2026-02-24,UPI MYNTRA SHOPPING BLR,6756.4,Credit Card,Shopping
2026-02-24,CASH WITHDRAWAL REF793193,7528.52,Net Banking,Other
2026-02-24,GAS BILL PAYMENT,3391.05,Credit Card,Bills
2026-02-24,PG RENT PAYMENT,15789.8,Cash,Rent
2026-02-24,HP FUEL STATION TXN76412,1663.48,UPI,Transport
2026-02-24,HEALTH CHECKUP,3160.49,UPI,Healthcare
2026-02-24,GAME PURCHASE,230.74,Net Banking,Entertainment
2026-02-24,MEDPLUS PHARMACY,2385.79,UPI,Healthcare
2026-02-25,UPI EYE HOSPITAL VIJAYAWADA,5441.66,Cash,Healthcare
2026-02-25,YOUTUBE PREMIUM,1186.95,Net Banking,Entertainment
2026-02-25,SWIGGY ORDER,961.91,Cash,Food
2026-02-25,GOLD SAVINGS,2247.42,Wallet,Investment
2026-02-25,MYNTRA SHOPPING REF536257,12157.29,Cash,Shopping
2026-02-25,PERSONAL TRANSFER TXN74374,5246.11,UPI,Other
2026-02-25,MUTUAL FUND INVESTMENT,4924.87,Net Banking,Investment
2026-02-25,CASH WITHDRAWAL,7662.17,Cash,Other
2026-02-25,JIO RECHARGE,2380.85,Debit Card,Bills
2026-02-25,RELIANCE TRENDS,5771.04,Debit Card,Shopping
2026-02-25,LIBRARY FEE REF623996,12510.63,Cash,Education
2026-02-25,DONATION PAYMENT,1813.01,Wallet,Other
2026-02-25,UPI SWIGGY ORDER CHENNAI,1119.73,UPI,Food
2026-02-26,DMART PURCHASE TXN75797,10013.36,Cash,Shopping
2026-02-26,MOBILE POSTPAID BILL,5342.89,Credit Card,Bills
2026-02-26,APOLLO PHARMACY TXN98030,9344.33,Credit Card,Healthcare
2026-02-26,KFC RESTAURANT,719.58,Debit Card,Food
2026-02-26,UPI APOLLO PHARMACY BLR,8980.29,Credit Card,Healthcare
2026-02-26,YOUTUBE PREMIUM REF764406,3198.73,UPI,Entertainment
2026-02-26,SWIGGY ORDER REF261391,737.14,Net Banking,Food
2026-02-26,UPI RAPIDO RIDE GUNTUR,2356.53,Net Banking,Transport
2026-02-26,GIFT PURCHASE TXN43405,5876.4,Cash,Other
2026-02-26,RELIANCE TRENDS TXN69376,2378.55,Net Banking,Shopping
2026-02-27,LIBRARY FEE REF661957,9021.36,Debit Card,Education
2026-02-27,DMART PURCHASE,14034.33,Cash,Shopping
2026-02-27,BROADBAND BILL TXN87840,3966.92,Credit Card,Bills
2026-02-28,GOLD SAVINGS,5200.56,Cash,Investment
2026-02-28,HOTSTAR SUBSCRIPTION,2758.05,Cash,Entertainment
2026-02-28,KFC RESTAURANT,991.18,Cash,Food
2026-02-28,BUS TICKET TXN33332,743.04,Net Banking,Transport
2026-02-28,MCDONALDS ORDER TXN21211,1797.91,Cash,Food
2026-02-28,PHARMACY UPI REF248288,2164.15,Net Banking,Healthcare
2026-02-28,UPI TRANSFER,7090.68,Net Banking,Other
2026-02-28,UPI MONTHLY RENT BLR,15125.2,Wallet,Rent
2026-02-28,ONLINE COURSE PAYMENT,1827.66,Debit Card,Education
2026-02-28,UPI FIXED DEPOSIT CHENNAI,13111.21,Debit Card,Investment
2026-02-28,MISCELLANEOUS PAYMENT REF918017,606.43,Credit Card,Other
2026-02-28,INVESTMENT ACCOUNT REF382663,558.38,Debit Card,Investment
2026-02-28,BUS TICKET TXN15778,40.53,Debit Card,Transport
2026-03-01,KFC RESTAURANT TXN42601,970.77,Wallet,Food
2026-03-01,MYNTRA SHOPPING REF524935,3217.71,Net Banking,Shopping
2026-03-01,UPI HEALTH CHECKUP CHENNAI,3145.76,Credit Card,Healthcare
2026-03-01,PVR CINEMAS,1793.99,Net Banking,Entertainment
2026-03-01,PG RENT PAYMENT TXN93706,7726.13,Debit Card,Rent
2026-03-01,METRO TICKET TXN85850,1109.93,Wallet,Transport
2026-03-01,UPI ENTERTAINMENT EVENT VIJAYAWADA,2865.43,Wallet,Entertainment
2026-03-01,MUTUAL FUND INVESTMENT REF454737,9786.73,Debit Card,Investment
2026-03-01,HOSPITAL PAYMENT TXN35686,8296.76,UPI,Healthcare
2026-03-02,UPI SIP INVESTMENT CHENNAI,16970.18,UPI,Investment
2026-03-02,ATM FEE REF148050,6629.57,Credit Card,Other
2026-03-02,ZOMATO FOOD ORDER,1459.51,Debit Card,Food
2026-03-02,UPI TRANSFER TXN70602,9571.48,UPI,Other
2026-03-02,HOUSE RENT,15993.92,Wallet,Rent
2026-03-02,DONATION PAYMENT,1568.42,Debit Card,Other
2026-03-02,UPI SWIGGY ORDER CHENNAI,1502.81,Debit Card,Food
2026-03-02,TATA PLAY RECHARGE TXN87554,5833.96,Debit Card,Bills
2026-03-02,ACCOMMODATION PAYMENT,3652.03,Debit Card,Rent
2026-03-02,RAILWAY TICKET TXN65941,1953.01,Wallet,Transport
2026-03-02,ELECTRONICS STORE,9526.18,Debit Card,Shopping
2026-03-02,HOSTEL FEE RENT TXN98733,9075.89,Cash,Rent
2026-03-02,PERSONAL TRANSFER REF286063,3539.15,UPI,Other
2026-03-02,AUTO RICKSHAW UPI REF568031,2098.67,Net Banking,Transport
2026-03-03,EYE HOSPITAL,8855.54,Credit Card,Healthcare
2026-03-03,UBER TRIP,1746.93,Credit Card,Transport
2026-03-03,INDIAN OIL PETROL TXN49223,437.27,Debit Card,Transport
2026-03-03,SIP INVESTMENT REF321020,20274.89,Debit Card,Investment
2026-03-03,MOVIE TICKET REF517885,2056.61,Wallet,Entertainment
2026-03-03,GIFT PURCHASE,621.76,Debit Card,Other
2026-03-03,BUS TICKET REF243374,1205.89,Wallet,Transport
2026-03-03,UPI UPI TRANSFER VIJAYAWADA,2791.54,Debit Card,Other
2026-03-03,UPI PERSONAL TRANSFER GUNTUR,4077.42,UPI,Other
2026-03-03,CASH WITHDRAWAL TXN17120,4558.71,Debit Card,Other
2026-03-03,UPI APARTMENT RENT HYD,18084.03,UPI,Rent
2026-03-03,APOLLO PHARMACY TXN38304,5850.55,Credit Card,Healthcare
2026-03-03,JIO RECHARGE,3487.38,Debit Card,Bills
2026-03-03,CASH WITHDRAWAL,4411.96,Net Banking,Other
2026-03-03,BUS TICKET,1139.34,Net Banking,Transport
2026-03-03,UPI KFC RESTAURANT CHENNAI,1268.78,Debit Card,Food
2026-03-04,CASH WITHDRAWAL,4659.26,Net Banking,Other
2026-03-04,DIAGNOSTIC LAB TXN62473,889.7,Credit Card,Healthcare
2026-03-04,RAILWAY TICKET REF469070,2531.23,Credit Card,Transport
2026-03-04,HEALTH CHECKUP,4773.83,Debit Card,Healthcare
2026-03-04,FIXED DEPOSIT,5567.99,Credit Card,Investment
2026-03-04,BUS TICKET REF673199,1214.97,Credit Card,Transport
2026-03-04,ONLINE COURSE PAYMENT TXN85708,20288.01,Net Banking,Education
2026-03-05,UPI AJIO PURCHASE HYD,13855.05,Debit Card,Shopping
2026-03-05,HOSTEL RENT TXN24557,5807.34,Credit Card,Rent
2026-03-05,ONLINE COURSE PAYMENT,22425.42,Debit Card,Education
2026-03-05,MOVIE TICKET,1903.49,UPI,Entertainment
2026-03-05,UPI ACCOMMODATION PAYMENT VIJAYAWADA,4388.21,Net Banking,Rent
2026-03-05,AMAZON PURCHASE,12866.76,Cash,Shopping
2026-03-05,PHARMACY UPI REF891426,2216.52,UPI,Healthcare
2026-03-05,MOBILE POSTPAID BILL,1478.02,Net Banking,Bills
2026-03-05,BOOK STORE,23398.06,Cash,Education
2026-03-05,UPI PERSONAL TRANSFER HYD,9418.11,Net Banking,Other
2026-03-05,UPI GIFT PURCHASE BLR,1976.73,Debit Card,Other
2026-03-05,UPI DOCTOR CONSULTATION VIJAYAWADA,2006.66,Debit Card,Healthcare
2026-03-06,MISCELLANEOUS PAYMENT,5300.55,Debit Card,Other
2026-03-06,RAILWAY TICKET,1595.03,Wallet,Transport
2026-03-06,ACT FIBERNET,1947.69,Credit Card,Bills
2026-03-06,BANK CHARGE REF583291,4860.38,Debit Card,Other
2026-03-06,DENTAL CLINIC TXN93338,2270.45,UPI,Healthcare
2026-03-06,MONTHLY RENT,8482.23,Net Banking,Rent
2026-03-06,GIFT PURCHASE REF185525,7925.25,Net Banking,Other
2026-03-06,INVESTMENT ACCOUNT REF939099,28046.19,Credit Card,Investment
2026-03-07,PETROL PUMP REF998037,833.63,Cash,Transport
2026-03-07,PHARMACY UPI,4579.83,Credit Card,Healthcare
2026-03-07,BANK CHARGE REF974176,9709.1,Debit Card,Other
2026-03-07,UPI ENTERTAINMENT EVENT VIJAYAWADA,3247.86,Debit Card,Entertainment
2026-03-07,MEESHO ORDER REF496183,2212.27,Debit Card,Shopping
2026-03-07,FIXED DEPOSIT TXN95385,29185.89,Credit Card,Investment
2026-03-07,COLLEGE FEE,11077.16,Debit Card,Education
2026-03-07,ACCOMMODATION PAYMENT TXN68319,23696.77,Debit Card,Rent
2026-03-08,FIXED DEPOSIT TXN59464,10944.26,Net Banking,Investment
2026-03-08,RELIANCE TRENDS,2646.65,Cash,Shopping
2026-03-08,UBER TRIP,1232.04,UPI,Transport
2026-03-08,INVESTMENT ACCOUNT,16989.57,Net Banking,Investment
2026-03-08,METRO TICKET,2579.38,Cash,Transport
2026-03-08,GOLD SAVINGS,21650.64,UPI,Investment
2026-03-08,RELIANCE TRENDS,5536.52,Cash,Shopping
2026-03-08,TRAINING PROGRAM,4894.63,Credit Card,Education
2026-03-08,ZOMATO FOOD ORDER,860.58,UPI,Food
2026-03-08,UPI VI MOBILE RECHARGE BLR,338.89,UPI,Bills
2026-03-08,BAKERY PURCHASE,1200.31,Credit Card,Food
2026-03-08,INDIAN OIL PETROL,1782.67,Credit Card,Transport
2026-03-08,MEDPLUS PHARMACY REF944665,4625.08,UPI,Healthcare
2026-03-09,UPI MISCELLANEOUS PAYMENT HYD,1987.25,Wallet,Other
2026-03-09,UPI ATM FEE HYD,6954.52,Credit Card,Other
2026-03-09,UPI GAME PURCHASE VIJAYAWADA,3802.32,Cash,Entertainment
2026-03-09,EYE HOSPITAL TXN82083,6128.44,Credit Card,Healthcare
2026-03-09,UPI MEDPLUS PHARMACY BLR,669.57,Credit Card,Healthcare
2026-03-09,INDEX FUND SIP,23768.08,Wallet,Investment
2026-03-09,ELECTRICITY BILL REF476712,568.91,Net Banking,Bills
2026-03-09,APOLLO PHARMACY REF712847,9899.25,Wallet,Healthcare
2026-03-09,UPI WATER BILL BLR,5461.34,Cash,Bills
2026-03-09,DIAGNOSTIC LAB REF134714,7678.25,UPI,Healthcare
2026-03-09,DONATION PAYMENT,7200.53,Wallet,Other
2026-03-09,BANK CHARGE,7862.85,UPI,Other
2026-03-10,UPI DOMINOS PIZZA VIJAYAWADA,76.97,Cash,Food
2026-03-10,ROOM RENT REF612880,11311.0,UPI,Rent
2026-03-10,MEDPLUS PHARMACY,1182.67,Net Banking,Healthcare
2026-03-10,CASH WITHDRAWAL TXN48111,8565.09,Net Banking,Other
2026-03-10,UPI UDEMY COURSE VIJAYAWADA,11518.79,Cash,Education
2026-03-10,DONATION PAYMENT TXN31044,8558.62,Wallet,Other
2026-03-10,HOSTEL FEE RENT,21569.08,UPI,Rent
2026-03-10,UPI NETFLIX SUBSCRIPTION CHENNAI,1683.72,Debit Card,Entertainment
2026-03-10,SIP INVESTMENT REF941390,11686.05,Wallet,Investment
2026-03-10,UPI TRANSFER REF487009,8893.27,Wallet,Other
2026-03-11,UPI DONATION PAYMENT VIJAYAWADA,9656.47,Wallet,Other
2026-03-11,UPI MEESHO ORDER HYD,5464.32,Net Banking,Shopping
2026-03-11,UPI BANK CHARGE GUNTUR,1092.42,Cash,Other
2026-03-11,EXAM FEE,16902.87,Wallet,Education
2026-03-11,PG RENT PAYMENT TXN66559,13507.04,Debit Card,Rent
2026-03-11,TRAINING PROGRAM,7226.48,Credit Card,Education
2026-03-11,LIBRARY FEE REF243254,20323.44,Net Banking,Education
2026-03-11,UPI BAKERY PURCHASE GUNTUR,751.88,Cash,Food
2026-03-11,GROCERY FOOD STORE,1056.41,UPI,Food
2026-03-11,ATM FEE,5288.02,Credit Card,Other
2026-03-12,UPI TRANSFER,2799.82,Cash,Other
2026-03-12,UPI RELIANCE TRENDS HYD,8557.41,Credit Card,Shopping
2026-03-12,CASH WITHDRAWAL TXN95317,9378.97,UPI,Other
2026-03-12,RELIANCE TRENDS TXN65194,4566.31,UPI,Shopping
2026-03-12,AIRTEL RECHARGE REF586754,3909.82,Credit Card,Bills
2026-03-12,SPOTIFY PREMIUM,3095.8,Net Banking,Entertainment
2026-03-12,BANK CHARGE,9202.65,Wallet,Other
2026-03-12,OLA CAB,88.69,Debit Card,Transport
2026-03-13,GROCERY FOOD STORE TXN28245,1696.3,Net Banking,Food
2026-03-13,TEA SHOP UPI REF906519,257.39,Cash,Food
2026-03-13,ACCOMMODATION PAYMENT REF894182,16618.96,Wallet,Rent
2026-03-13,DOCTOR CONSULTATION TXN68956,5444.78,Wallet,Healthcare
2026-03-13,STATIONERY STORE,19372.73,Cash,Education
2026-03-13,ELECTRONICS STORE,13642.22,Net Banking,Shopping
2026-03-13,UPI ELECTRICITY BILL CHENNAI,1259.74,Cash,Bills
2026-03-13,STATIONERY STORE,20811.08,Net Banking,Education
2026-03-13,EXAM FEE,21355.3,Net Banking,Education
2026-03-13,UPI APARTMENT RENT GUNTUR,5259.05,Credit Card,Rent
2026-03-13,RAPIDO RIDE,694.17,Debit Card,Transport
2026-03-13,HOUSE RENT,7289.11,Wallet,Rent
2026-03-13,SHOPPING MALL,12021.56,Credit Card,Shopping
2026-03-14,TRAINING PROGRAM TXN55151,22882.67,Credit Card,Education
2026-03-14,STOCK INVESTMENT REF975634,3752.59,Debit Card,Investment
2026-03-14,LIBRARY FEE,16382.6,Cash,Education
2026-03-14,MYNTRA SHOPPING,13526.64,Cash,Shopping
2026-03-14,BANK CHARGE REF495320,8215.83,UPI,Other
2026-03-14,CLOTHING STORE,319.71,Credit Card,Shopping
2026-03-14,SPOTIFY PREMIUM,200.95,UPI,Entertainment
2026-03-14,UPI MISCELLANEOUS PAYMENT CHENNAI,6088.99,UPI,Other
2026-03-14,INDIAN OIL PETROL,1281.34,Credit Card,Transport
2026-03-14,ATM FEE TXN49216,2881.13,Wallet,Other
2026-03-15,UPI ELECTRICITY BILL GUNTUR,1407.98,Debit Card,Bills
2026-03-15,ZOMATO FOOD ORDER REF663463,357.8,UPI,Food
2026-03-15,AIRTEL RECHARGE TXN85455,701.49,Debit Card,Bills
2026-03-15,ACT FIBERNET REF644071,822.45,Credit Card,Bills
2026-03-15,ELECTRICITY BILL,3008.78,Debit Card,Bills
2026-03-15,CASH WITHDRAWAL REF690016,7806.47,Credit Card,Other
2026-03-15,MONTHLY RENT TXN74371,14688.54,Credit Card,Rent
2026-03-15,PG RENT PAYMENT TXN59290,9166.6,Net Banking,Rent
2026-03-15,UPI BOOK STORE VIJAYAWADA,22190.38,Cash,Education
2026-03-15,UPI AJIO PURCHASE HYD,8409.97,Debit Card,Shopping
2026-03-15,INDEX FUND SIP,21491.32,Cash,Investment
2026-03-16,GIFT PURCHASE,6363.06,Net Banking,Other
2026-03-16,RECURRING DEPOSIT TXN88455,16561.71,Debit Card,Investment
2026-03-16,MOVIE TICKET,1974.7,Wallet,Entertainment
2026-03-16,UPI YOUTUBE PREMIUM BLR,1624.19,Credit Card,Entertainment
2026-03-16,UPI TRAINING PROGRAM VIJAYAWADA,13063.1,Cash,Education
2026-03-16,UPI MEDPLUS PHARMACY VIJAYAWADA,9303.35,Wallet,Healthcare
2026-03-16,AJIO PURCHASE,11248.75,Net Banking,Shopping
2026-03-16,PERSONAL TRANSFER TXN59256,5150.51,Credit Card,Other
2026-03-16,GOLD SAVINGS REF755303,24419.46,Wallet,Investment
2026-03-16,GOLD SAVINGS REF651613,16550.42,Cash,Investment
2026-03-16,UPI DOMINOS PIZZA GUNTUR,562.99,Debit Card,Food
2026-03-17,UBER TRIP,2661.87,Debit Card,Transport
2026-03-17,HOUSE RENT REF455766,4233.2,Wallet,Rent
2026-03-17,ELECTRICITY BILL,1241.81,Debit Card,Bills
2026-03-17,WATER BILL,2496.93,Credit Card,Bills
2026-03-17,PHARMACY UPI,1823.56,Net Banking,Healthcare
2026-03-17,AJIO PURCHASE TXN55954,11630.64,Cash,Shopping
2026-03-17,MONTHLY RENT,15574.71,UPI,Rent
2026-03-17,JIO RECHARGE,3268.33,Credit Card,Bills
2026-03-17,DENTAL CLINIC REF972397,3223.29,Net Banking,Healthcare
2026-03-18,APOLLO PHARMACY,7830.62,Debit Card,Healthcare
2026-03-18,APOLLO PHARMACY,3936.79,Wallet,Healthcare
2026-03-18,GAME PURCHASE,3941.95,UPI,Entertainment
2026-03-18,FIXED DEPOSIT REF232461,25033.77,Credit Card,Investment
2026-03-18,UPI UBER TRIP HYD,1093.98,Debit Card,Transport
2026-03-18,VI MOBILE RECHARGE TXN59616,2186.87,Wallet,Bills
2026-03-18,INVESTMENT ACCOUNT,12455.2,Debit Card,Investment
2026-03-18,UPI VI MOBILE RECHARGE HYD,1845.17,UPI,Bills
2026-03-18,DOCTOR CONSULTATION,6149.55,UPI,Healthcare
2026-03-18,INDEX FUND SIP,8084.77,Cash,Investment
2026-03-19,ACCOMMODATION PAYMENT TXN84350,5902.99,Credit Card,Rent
2026-03-19,MEDICAL STORE,7291.45,UPI,Healthcare
2026-03-19,UPI PVR CINEMAS HYD,1871.23,UPI,Entertainment
2026-03-19,MUTUAL FUND INVESTMENT,17205.62,Credit Card,Investment
2026-03-19,RECURRING DEPOSIT TXN53087,24421.11,Credit Card,Investment
2026-03-19,UPI MCDONALDS ORDER HYD,547.02,Wallet,Food
2026-03-19,UBER TRIP TXN21225,1128.45,Net Banking,Transport
2026-03-19,HP FUEL STATION REF946668,2712.94,Net Banking,Transport
2026-03-19,UDEMY COURSE TXN60000,17560.88,Wallet,Education
2026-03-19,INDIAN OIL PETROL REF879055,1815.99,Wallet,Transport
2026-03-19,UPI TRANSFER,3136.18,Credit Card,Other
2026-03-20,BANK CHARGE REF154577,3445.83,Wallet,Other
2026-03-20,UPI PG RENT PAYMENT CHENNAI,16527.71,Cash,Rent
2026-03-20,AUTO RICKSHAW UPI,1830.76,Cash,Transport
2026-03-20,HOTSTAR SUBSCRIPTION,3474.13,Wallet,Entertainment
2026-03-20,GAS BILL PAYMENT,1766.49,Net Banking,Bills
2026-03-20,LIBRARY FEE REF429075,18289.39,Net Banking,Education
2026-03-20,MEDICAL STORE TXN13103,3286.27,Net Banking,Healthcare
2026-03-20,BANK CHARGE TXN64043,6782.2,Debit Card,Other
2026-03-20,MONTHLY RENT,16192.16,UPI,Rent
2026-03-20,PHARMACY UPI,6417.25,Cash,Healthcare
2026-03-20,EYE HOSPITAL,7737.58,Net Banking,Healthcare
2026-03-20,UPI INDEX FUND SIP HYD,23647.62,Wallet,Investment
2026-03-21,JIO RECHARGE,1816.67,UPI,Bills
2026-03-21,DIAGNOSTIC LAB REF527123,5934.27,UPI,Healthcare
2026-03-21,UPI PVR CINEMAS VIJAYAWADA,1549.62,Debit Card,Entertainment
2026-03-21,DIAGNOSTIC LAB TXN48532,4910.66,Debit Card,Healthcare
2026-03-21,HOSTEL RENT TXN22049,7168.55,Debit Card,Rent
2026-03-21,MCDONALDS ORDER,100.19,Debit Card,Food
2026-03-22,UPI DIAGNOSTIC LAB HYD,3927.47,Debit Card,Healthcare
2026-03-22,RAILWAY TICKET,1434.15,Debit Card,Transport
2026-03-22,UPI FLIPKART ORDER GUNTUR,4456.01,UPI,Shopping
2026-03-22,NETFLIX SUBSCRIPTION TXN86489,2074.62,Net Banking,Entertainment
2026-03-22,MCDONALDS ORDER TXN46612,1351.09,UPI,Food
2026-03-22,BUS TICKET,1712.99,Credit Card,Transport
2026-03-22,UPI GROCERY FOOD STORE CHENNAI,693.83,Credit Card,Food
2026-03-22,INDIAN OIL PETROL,1958.87,Credit Card,Transport
2026-03-22,STOCK INVESTMENT REF484398,21477.75,UPI,Investment
2026-03-22,ELECTRONICS STORE TXN10334,3419.62,Cash,Shopping
2026-03-22,PETROL PUMP,266.8,Credit Card,Transport
2026-03-23,EXAM FEE,1967.36,Credit Card,Education
2026-03-23,FIXED DEPOSIT REF584487,3506.27,Debit Card,Investment
2026-03-23,BROADBAND BILL REF262703,1447.45,Credit Card,Bills
2026-03-23,VI MOBILE RECHARGE,3003.9,Net Banking,Bills
2026-03-23,RECURRING DEPOSIT REF750475,24229.07,UPI,Investment
2026-03-23,UPI ZOMATO FOOD ORDER VIJAYAWADA,1761.11,Credit Card,Food
2026-03-23,DIAGNOSTIC LAB,3629.42,Cash,Healthcare
2026-03-23,MEDICAL STORE,4482.91,UPI,Healthcare
2026-03-23,ELECTRONICS STORE TXN73742,8462.41,Debit Card,Shopping
2026-03-23,MEDICAL STORE,7121.48,Credit Card,Healthcare
2026-03-23,MCDONALDS ORDER REF265470,662.84,UPI,Food
2026-03-23,UPI INDIAN OIL PETROL CHENNAI,896.41,Wallet,Transport
2026-03-23,INVESTMENT ACCOUNT,26949.15,Wallet,Investment
2026-03-23,GAME PURCHASE TXN92017,823.59,Net Banking,Entertainment
2026-03-24,UPI TRANSFER,6337.21,Debit Card,Other
2026-03-24,HP FUEL STATION,2646.48,Wallet,Transport
2026-03-24,HOSPITAL PAYMENT,2285.34,Net Banking,Healthcare
2026-03-24,HOTSTAR SUBSCRIPTION TXN97612,3758.43,UPI,Entertainment
2026-03-24,AJIO PURCHASE,9052.5,Cash,Shopping
2026-03-24,BUS TICKET,1348.89,Debit Card,Transport
2026-03-24,AMAZON PURCHASE,12028.17,Wallet,Shopping
2026-03-24,DMART PURCHASE TXN59682,10115.46,Cash,Shopping
2026-03-24,SHOPPING MALL,7406.49,Credit Card,Shopping
2026-03-24,JIO RECHARGE,4831.57,Debit Card,Bills
2026-03-24,BUS TICKET,2774.86,Credit Card,Transport
2026-03-24,ELECTRONICS STORE,13006.38,Net Banking,Shopping
2026-03-25,UPI MEDPLUS PHARMACY GUNTUR,9709.83,UPI,Healthcare
2026-03-25,MONTHLY RENT,10673.67,Wallet,Rent
2026-03-25,DIAGNOSTIC LAB,4588.46,Net Banking,Healthcare
2026-03-25,UPI ATM FEE VIJAYAWADA,3681.51,Debit Card,Other
2026-03-25,UPI PHARMACY UPI CHENNAI,7780.91,Wallet,Healthcare
2026-03-25,HOSTEL FEE RENT REF523367,22844.8,Debit Card,Rent
2026-03-25,GAS BILL PAYMENT REF944038,3352.86,Cash,Bills
2026-03-25,UPI ACCOMMODATION PAYMENT HYD,15438.75,Debit Card,Rent
2026-03-25,INDEX FUND SIP,6687.31,UPI,Investment
2026-03-25,MEDPLUS PHARMACY,9918.02,UPI,Healthcare
2026-03-25,UPI BOOK STORE BLR,1342.2,Net Banking,Education
2026-03-26,UPI RAILWAY TICKET CHENNAI,1045.44,UPI,Transport
2026-03-26,UDEMY COURSE TXN43519,17188.84,Cash,Education
2026-03-26,UPI JIO RECHARGE BLR,4137.49,Debit Card,Bills
2026-03-26,UBER TRIP REF859019,466.28,Cash,Transport
2026-03-26,AUTO RICKSHAW UPI REF365470,787.67,Net Banking,Transport
2026-03-27,KFC RESTAURANT,1531.38,Net Banking,Food
2026-03-27,UPI CLOTHING STORE CHENNAI,12294.9,Wallet,Shopping
2026-03-27,LIBRARY FEE,3401.86,Wallet,Education
2026-03-27,UPI HP FUEL STATION GUNTUR,1715.13,Net Banking,Transport
2026-03-27,TATA PLAY RECHARGE TXN64609,4029.36,Cash,Bills
2026-03-27,PERSONAL TRANSFER REF907775,6773.69,Wallet,Other
2026-03-27,TRAINING PROGRAM,18501.52,Debit Card,Education
2026-03-28,AJIO PURCHASE,10932.0,Debit Card,Shopping
2026-03-28,UPI ELECTRONICS STORE GUNTUR,389.99,UPI,Shopping
2026-03-28,HOTSTAR SUBSCRIPTION REF939057,156.67,Cash,Entertainment
2026-03-28,ACCOMMODATION PAYMENT TXN11197,19849.12,Credit Card,Rent
2026-03-28,CAFE COFFEE DAY,1308.56,Wallet,Food
2026-03-28,MUTUAL FUND INVESTMENT,22412.59,Wallet,Investment
2026-03-28,SWIGGY ORDER TXN64141,1399.87,Debit Card,Food
2026-03-28,INDIAN OIL PETROL TXN45815,464.6,Debit Card,Transport
2026-03-28,ACT FIBERNET TXN34028,5318.28,Net Banking,Bills
2026-03-28,DENTAL CLINIC,4071.03,Credit Card,Healthcare
2026-03-28,COLLEGE FEE,10144.96,Cash,Education
2026-03-28,FIXED DEPOSIT REF139463,22979.65,Cash,Investment
2026-03-28,UPI MCDONALDS ORDER VIJAYAWADA,995.38,Debit Card,Food
2026-03-29,CAFE COFFEE DAY TXN42955,1045.18,Debit Card,Food
2026-03-29,STOCK INVESTMENT,6005.22,Cash,Investment
2026-03-29,FLIPKART ORDER REF211992,12776.93,UPI,Shopping
2026-03-29,GROCERY FOOD STORE REF982348,1344.04,UPI,Food
2026-03-29,SPOTIFY PREMIUM TXN74627,2115.91,UPI,Entertainment
2026-03-29,SIP INVESTMENT,19744.54,Credit Card,Investment
2026-03-29,UPI MEDICAL STORE HYD,1533.0,Credit Card,Healthcare
2026-03-29,AMAZON PRIME,198.3,Cash,Entertainment
2026-03-29,UPI ACT FIBERNET HYD,4423.55,Credit Card,Bills
2026-03-29,ELECTRONICS STORE REF762288,14702.7,Wallet,Shopping
2026-03-29,MUTUAL FUND INVESTMENT,10988.43,Wallet,Investment
2026-03-30,UPI UDEMY COURSE BLR,5386.53,UPI,Education
2026-03-30,BOOK STORE,24581.45,Credit Card,Education
2026-03-30,INVESTMENT ACCOUNT,6283.86,Wallet,Investment
2026-03-30,ZOMATO FOOD ORDER REF522179,1324.37,UPI,Food
2026-03-30,BUS TICKET,1663.87,Wallet,Transport
2026-03-30,FLIPKART ORDER TXN72653,10647.31,Credit Card,Shopping
2026-03-30,UPI HOSPITAL PAYMENT BLR,4296.73,UPI,Healthcare
2026-03-30,APARTMENT RENT,17460.58,Credit Card,Rent
2026-03-30,OLA CAB REF835192,1568.69,Wallet,Transport
2026-03-30,MOBILE POSTPAID BILL,3895.02,Debit Card,Bills
2026-03-30,YOUTUBE PREMIUM,661.7,Cash,Entertainment
2026-03-30,ONLINE COURSE PAYMENT,9706.94,UPI,Education
2026-03-30,TRAINING PROGRAM REF947954,6858.45,Debit Card,Education
2026-03-30,HEALTH CHECKUP TXN63464,7379.0,Net Banking,Healthcare
2026-03-31,GAS BILL PAYMENT,4737.88,Cash,Bills
2026-03-31,STOCK INVESTMENT TXN49674,3678.7,Net Banking,Investment
